hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,mean_padj,cilow_padj,ciupp_padj,mean_pval,cilow_pval,ciupp_pval,mean_sim,sem_sim
F3,3541,phospholipid binding,GO:0005543,molecular function,21.0,16.0,2.865e-01,2.093e-01,3.922e-01,1.451e-01,8.827e-02,2.386e-01,6.131e-01,1.951e-02
F3,3541,protease binding,GO:0002020,molecular function,21.0,6.0,2.896e-01,2.044e-01,4.102e-01,1.257e-01,3.832e-02,4.126e-01,6.301e-01,4.604e-02
F3,3541,protein binding,GO:0005515,molecular function,21.0,318.0,3.329e-01,2.286e-01,4.848e-01,2.936e-01,2.106e-01,4.092e-01,4.799e-01,1.788e-02
F3,3541,cytokine receptor activity,GO:0004896,molecular function,21.0,44.0,4.006e-01,2.005e-01,8.001e-01,3.492e-01,1.450e-01,8.408e-01,4.300e-01,5.459e-02
FAM181B,28512,,,,nan,nan,,,,,,,,
FAM193B,25524,nuclear speck,GO:0016607,cellular component,6.0,7.0,7.353e-02,4.427e-02,1.221e-01,2.726e-02,1.362e-02,5.457e-02,8.262e-01,1.773e-02
FAM193B,25524,nucleolus,GO:0005730,cellular component,6.0,5.0,7.353e-02,4.427e-02,1.221e-01,5.245e-02,4.190e-02,6.566e-02,7.541e-01,6.476e-03
FAM193B,25524,cytoplasm,GO:0005737,cellular component,6.0,72.0,7.353e-02,4.427e-02,1.221e-01,6.004e-02,4.031e-02,8.944e-02,7.379e-01,1.162e-02
FAM193B,25524,nucleoplasm,GO:0005654,cellular component,6.0,47.0,7.353e-02,4.427e-02,1.221e-01,6.407e-02,3.736e-02,1.099e-01,7.294e-01,1.625e-02
FAM193B,25524,nucleus,GO:0005634,cellular component,6.0,86.0,7.494e-02,4.466e-02,1.258e-01,7.494e-02,4.466e-02,1.258e-01,7.098e-01,1.586e-02
FAM227A,44197,,,,nan,nan,,,,,,,,
FAM43A,26888,,,,nan,nan,,,,,,,,
FAM89A,25057,,,,nan,nan,,,,,,,,
FAM98C,27119,,,,nan,nan,,,,,,,,
FBXL12,13611,regulation of cell cycle,GO:0051726,biological process,10.0,11.0,9.143e-02,5.898e-02,1.417e-01,6.453e-02,3.389e-02,1.229e-01,7.283e-01,1.868e-02
FBXL12,13611,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,GO:0031146,biological process,10.0,2.0,9.233e-02,6.744e-02,1.264e-01,6.494e-02,3.795e-02,1.111e-01,7.278e-01,1.589e-02
FBXL12,13611,G2/M transition of mitotic cell cycle,GO:0000086,biological process,10.0,4.0,1.110e-01,7.430e-02,1.659e-01,9.228e-02,5.195e-02,1.639e-01,6.818e-01,1.855e-02
FBXL12,13611,cytosol,GO:0005829,cellular component,10.0,50.0,7.720e-02,4.403e-02,1.354e-01,2.704e-02,1.383e-02,5.286e-02,8.271e-01,1.724e-02
FBXL12,13611,nucleus,GO:0005634,cellular component,10.0,86.0,7.720e-02,4.403e-02,1.354e-01,2.781e-02,1.370e-02,5.644e-02,8.241e-01,1.815e-02
FBXL12,13611,SCF ubiquitin ligase complex,GO:0019005,cellular component,10.0,20.0,3.036e-01,1.993e-01,4.625e-01,3.036e-01,1.993e-01,4.625e-01,4.717e-01,2.202e-02
FBXL12,13611,ubiquitin protein ligase activity,GO:0061630,molecular function,10.0,8.0,7.720e-02,4.403e-02,1.354e-01,3.026e-02,1.046e-02,8.757e-02,8.142e-01,2.749e-02
FBXL12,13611,protein binding,GO:0005515,molecular function,10.0,318.0,8.152e-02,5.190e-02,1.280e-01,4.644e-02,2.045e-02,1.055e-01,7.670e-01,2.327e-02
FGD5,19117,,,,nan,nan,,,,,,,,
FLI1,3749,"positive regulation of transcription, DNA-templated",GO:0045893,biological process,14.0,41.0,2.521e-02,1.502e-02,4.232e-02,6.633e-03,2.673e-03,1.646e-02,9.321e-01,9.763e-03
FLI1,3749,cell differentiation,GO:0030154,biological process,14.0,91.0,4.209e-02,2.497e-02,7.095e-02,4.047e-02,2.468e-02,6.634e-02,7.835e-01,1.333e-02
FLI1,3749,regulation of transcription by RNA polymerase II,GO:0006357,biological process,14.0,51.0,4.472e-02,1.646e-02,1.215e-01,3.977e-02,1.144e-02,1.382e-01,7.835e-01,3.305e-02
FLI1,3749,nucleus,GO:0005634,cellular component,14.0,86.0,2.521e-02,1.502e-02,4.232e-02,1.063e-02,4.066e-03,2.777e-02,9.065e-01,1.358e-02
FLI1,3749,nucleoplasm,GO:0005654,cellular component,14.0,47.0,2.521e-02,1.502e-02,4.232e-02,1.136e-02,6.877e-03,1.877e-02,9.054e-01,7.504e-03
FLI1,3749,cytosol,GO:0005829,cellular component,14.0,50.0,2.585e-02,1.657e-02,4.033e-02,1.692e-02,1.035e-02,2.768e-02,8.736e-01,1.088e-02
FLI1,3749,nuclear body,GO:0016604,cellular component,14.0,18.0,2.585e-02,1.657e-02,4.033e-02,1.784e-02,1.157e-02,2.749e-02,8.695e-01,9.461e-03
FLI1,3749,"DNA-binding transcription factor activity, RNA polymerase II-specific",GO:0000981,molecular function,14.0,17.0,2.521e-02,1.502e-02,4.232e-02,6.248e-03,3.898e-03,1.001e-02,9.366e-01,4.773e-03
FLI1,3749,protein binding,GO:0005515,molecular function,14.0,318.0,2.927e-02,1.391e-02,6.159e-02,2.381e-02,1.140e-02,4.971e-02,8.398e-01,1.794e-02
FLT3,3765,lymphocyte differentiation,GO:0030098,biological process,21.0,6.0,1.065e-01,5.933e-02,1.912e-01,2.362e-02,8.569e-03,6.513e-02,8.393e-01,2.368e-02
FLT3,3765,B cell differentiation,GO:0030183,biological process,21.0,5.0,1.295e-01,4.557e-02,3.680e-01,4.006e-02,1.196e-02,1.341e-01,7.826e-01,3.270e-02
FLT3,3765,leukocyte differentiation,GO:0002521,biological process,21.0,6.0,1.586e-01,7.115e-02,3.538e-01,8.636e-02,4.556e-02,1.637e-01,6.905e-01,2.031e-02
FLT3,3765,transmembrane receptor protein tyrosine kinase signaling pathway,GO:0007169,biological process,21.0,26.0,1.629e-01,6.848e-02,3.877e-01,8.599e-02,3.083e-02,2.399e-01,6.884e-01,3.332e-02
FLT3,3765,cytokine-mediated signaling pathway,GO:0019221,biological process,21.0,45.0,1.629e-01,6.848e-02,3.877e-01,1.095e-01,4.087e-02,2.936e-01,6.539e-01,3.405e-02
FLT3,3765,hematopoietic progenitor cell differentiation,GO:0002244,biological process,21.0,5.0,1.692e-01,8.018e-02,3.569e-01,1.410e-01,7.363e-02,2.700e-01,6.168e-01,2.482e-02
FLT3,3765,positive regulation of kinase activity,GO:0033674,biological process,21.0,13.0,1.848e-01,6.816e-02,5.011e-01,1.615e-01,5.749e-02,4.536e-01,5.901e-01,4.487e-02
FLT3,3765,multicellular organism development,GO:0007275,biological process,21.0,18.0,2.140e-01,1.784e-01,2.566e-01,1.774e-01,1.241e-01,2.537e-01,5.791e-01,1.510e-02
FLT3,3765,hemopoiesis,GO:0030097,biological process,21.0,5.0,2.209e-01,6.902e-02,7.071e-01,2.041e-01,4.887e-02,8.524e-01,5.418e-01,6.074e-02
FLT3,3765,integral component of plasma membrane,GO:0005887,cellular component,21.0,39.0,1.065e-01,5.933e-02,1.912e-01,2.522e-02,2.179e-02,2.919e-02,8.349e-01,3.705e-03
FLT3,3765,endoplasmic reticulum,GO:0005783,cellular component,21.0,16.0,1.665e-01,6.618e-02,4.190e-01,1.079e-01,2.445e-02,4.764e-01,6.505e-01,5.289e-02
FLT3,3765,receptor complex,GO:0043235,cellular component,21.0,30.0,1.692e-01,8.018e-02,3.569e-01,1.432e-01,7.182e-02,2.854e-01,6.141e-01,2.670e-02
FLT3,3765,growth factor binding,GO:0019838,molecular function,21.0,21.0,6.625e-02,1.244e-02,3.528e-01,6.393e-03,5.547e-04,7.368e-02,9.215e-01,2.351e-02
FLT3,3765,protein self-association,GO:0043621,molecular function,21.0,4.0,9.582e-02,5.993e-02,1.532e-01,1.574e-02,8.118e-03,3.052e-02,8.796e-01,1.444e-02
FLT3,3765,transmembrane receptor protein tyrosine kinase activity,GO:0004714,molecular function,21.0,20.0,1.586e-01,7.115e-02,3.538e-01,7.452e-02,3.905e-02,1.422e-01,7.099e-01,1.954e-02
FLT3,3765,protein binding,GO:0005515,molecular function,21.0,318.0,1.692e-01,8.018e-02,3.569e-01,1.251e-01,8.633e-02,1.813e-01,6.374e-01,1.397e-02
FMNL1,1212,cortical actin cytoskeleton organization,GO:0030866,biological process,14.0,8.0,4.146e-02,2.380e-02,7.221e-02,2.385e-02,5.601e-03,1.015e-01,8.357e-01,3.419e-02
FMNL1,1212,cell migration,GO:0016477,biological process,14.0,41.0,4.807e-02,2.722e-02,8.486e-02,2.953e-02,9.026e-03,9.664e-02,8.159e-01,2.969e-02
FMNL1,1212,regulation of cell shape,GO:0008360,biological process,14.0,8.0,1.175e-01,3.550e-02,3.891e-01,1.175e-01,3.550e-02,3.891e-01,6.409e-01,4.136e-02
FMNL1,1212,extracellular exosome,GO:0070062,cellular component,14.0,39.0,5.209e-02,2.705e-02,1.003e-01,2.281e-02,7.173e-03,7.256e-02,8.419e-01,2.693e-02
FMNL1,1212,membrane,GO:0016020,cellular component,14.0,41.0,5.502e-02,2.639e-02,1.147e-01,3.328e-02,9.612e-03,1.152e-01,8.030e-01,3.225e-02
FMNL1,1212,cytosol,GO:0005829,cellular component,14.0,50.0,5.502e-02,2.639e-02,1.147e-01,3.756e-02,1.362e-02,1.036e-01,7.909e-01,2.673e-02
FMNL1,1212,actin filament binding,GO:0051015,molecular function,14.0,8.0,2.988e-02,2.451e-02,3.642e-02,5.671e-03,3.803e-03,8.458e-03,9.400e-01,3.365e-03
FMNL1,1212,GTPase activating protein binding,GO:0032794,molecular function,14.0,2.0,2.988e-02,2.451e-02,3.642e-02,7.002e-03,4.624e-03,1.060e-02,9.318e-01,4.470e-03
FMNL1,1212,protein binding,GO:0005515,molecular function,14.0,318.0,6.022e-02,2.380e-02,1.523e-01,5.119e-02,1.783e-02,1.470e-01,7.547e-01,3.009e-02
FMNL3,23698,cortical actin cytoskeleton organization,GO:0030866,biological process,11.0,8.0,8.365e-02,7.214e-02,9.700e-02,2.343e-02,7.942e-03,6.913e-02,8.403e-01,2.644e-02
FMNL3,23698,cell migration,GO:0016477,biological process,11.0,41.0,8.365e-02,7.214e-02,9.700e-02,3.537e-02,1.491e-02,8.390e-02,7.976e-01,2.338e-02
FMNL3,23698,cytoskeleton organization,GO:0007010,biological process,11.0,14.0,8.533e-02,6.977e-02,1.043e-01,4.753e-02,3.471e-02,6.508e-02,7.657e-01,8.693e-03
FMNL3,23698,regulation of cell shape,GO:0008360,biological process,11.0,8.0,1.073e-01,7.026e-02,1.638e-01,1.053e-01,6.498e-02,1.705e-01,6.632e-01,1.668e-02
FMNL3,23698,intracellular membrane-bounded organelle,GO:0043231,cellular component,11.0,40.0,8.533e-02,6.977e-02,1.043e-01,5.010e-02,2.953e-02,8.500e-02,7.591e-01,1.498e-02
FMNL3,23698,plasma membrane,GO:0005886,cellular component,11.0,67.0,8.870e-02,6.435e-02,1.223e-01,5.315e-02,2.916e-02,9.686e-02,7.520e-01,1.726e-02
FMNL3,23698,Golgi apparatus,GO:0005794,cellular component,11.0,16.0,8.870e-02,6.435e-02,1.223e-01,5.799e-02,4.589e-02,7.327e-02,7.423e-01,6.764e-03
FMNL3,23698,cytoplasm,GO:0005737,cellular component,11.0,72.0,1.002e-01,7.076e-02,1.419e-01,8.694e-02,5.915e-02,1.278e-01,6.904e-01,1.274e-02
FMNL3,23698,cytosol,GO:0005829,cellular component,11.0,50.0,1.009e-01,7.146e-02,1.424e-01,9.404e-02,7.265e-02,1.217e-01,6.800e-01,8.726e-03
FMNL3,23698,actin filament binding,GO:0051015,molecular function,11.0,8.0,8.136e-02,6.979e-02,9.483e-02,1.318e-02,5.398e-03,3.219e-02,8.919e-01,1.503e-02
FNDC5,20240,positive regulation of brown fat cell differentiation,GO:0090336,biological process,4.0,3.0,2.472e-01,4.883e-02,1.252e+00,2.204e-01,3.433e-02,1.415e+00,5.081e-01,9.960e-02
FNDC5,20240,plasma membrane,GO:0005886,cellular component,4.0,67.0,1.655e-01,9.639e-02,2.841e-01,1.308e-01,7.511e-02,2.278e-01,6.299e-01,2.182e-02
FNDC5,20240,extracellular region,GO:0005576,cellular component,4.0,16.0,1.655e-01,9.639e-02,2.841e-01,1.446e-01,8.067e-02,2.591e-01,6.133e-01,2.401e-02
FOXS1,3735,,,,nan,nan,,,,,,,,
GAS2,4167,,,,nan,nan,,,,,,,,
GATM,4175,creatine metabolic process,GO:0006600,biological process,12.0,6.0,4.442e-02,2.779e-02,7.100e-02,1.803e-02,6.822e-03,4.763e-02,8.651e-01,2.046e-02
GATM,4175,learning or memory,GO:0007611,biological process,12.0,6.0,4.446e-02,2.789e-02,7.087e-02,1.973e-02,1.079e-02,3.605e-02,8.591e-01,1.449e-02
GATM,4175,creatine biosynthetic process,GO:0006601,biological process,12.0,4.0,4.446e-02,2.789e-02,7.087e-02,2.170e-02,1.978e-02,2.380e-02,8.508e-01,2.334e-03
GATM,4175,muscle atrophy,GO:0014889,biological process,12.0,4.0,5.477e-02,2.340e-02,1.282e-01,2.870e-02,4.574e-03,1.801e-01,8.136e-01,4.393e-02
GATM,4175,multicellular organism development,GO:0007275,biological process,12.0,18.0,1.119e-01,8.939e-02,1.402e-01,1.044e-01,7.398e-02,1.472e-01,6.651e-01,1.223e-02
GATM,4175,mitochondrial intermembrane space,GO:0005758,cellular component,12.0,2.0,5.136e-02,2.636e-02,1.001e-01,3.621e-02,1.426e-02,9.195e-02,7.951e-01,2.443e-02
GATM,4175,mitochondrion,GO:0005739,cellular component,12.0,12.0,6.290e-02,5.032e-02,7.863e-02,3.131e-02,7.163e-03,1.368e-01,8.081e-01,3.648e-02
GATM,4175,extracellular exosome,GO:0070062,cellular component,12.0,39.0,9.171e-02,4.601e-02,1.828e-01,8.854e-02,3.945e-02,1.987e-01,6.862e-01,2.554e-02
GATM,4175,glycine amidinotransferase activity,GO:0015068,molecular function,12.0,2.0,3.681e-02,2.925e-02,4.633e-02,3.728e-03,3.010e-03,4.617e-03,9.541e-01,1.627e-03
GATM,4175,amidinotransferase activity,GO:0015067,molecular function,12.0,6.0,4.586e-02,2.629e-02,8.000e-02,2.937e-02,9.923e-03,8.696e-02,8.174e-01,2.850e-02
GBP3,4184,,,,nan,nan,,,,,,,,
GBP4,20480,,,,nan,nan,,,,,,,,
GBP5,19895,,,,nan,nan,,,,,,,,
GBP7,29606,,,,nan,nan,,,,,,,,
GDPD3,28638,,,,nan,nan,,,,,,,,
GIMAP1,23237,endoplasmic reticulum,GO:0005783,cellular component,2.0,16.0,2.808e-02,2.477e-02,3.183e-02,2.808e-02,2.477e-02,3.183e-02,8.237e-01,3.123e-03
GIMAP4,21872,cytosol,GO:0005829,cellular component,2.0,50.0,6.186e-02,3.563e-02,1.074e-01,6.186e-02,3.563e-02,1.074e-01,7.338e-01,1.587e-02
GIMAP5,18005,protein binding,GO:0005515,molecular function,2.0,318.0,6.352e-02,4.708e-02,8.569e-02,6.352e-02,4.708e-02,8.569e-02,7.312e-01,8.868e-03
GIMAP8,21792,,,,nan,nan,,,,,,,,
GIPR,4271,gastric inhibitory peptide receptor activity,GO:0016519,molecular function,7.0,2.0,5.315e-02,2.085e-02,1.355e-01,1.386e-02,5.838e-03,3.290e-02,8.884e-01,1.797e-02
GIPR,4271,G protein-coupled peptide receptor activity,GO:0008528,molecular function,7.0,28.0,5.332e-02,2.068e-02,1.375e-01,2.666e-02,1.034e-02,6.874e-02,8.281e-01,2.455e-02
GIPR,4271,peptide hormone binding,GO:0017046,molecular function,7.0,13.0,6.894e-02,3.522e-02,1.349e-01,5.170e-02,2.641e-02,1.012e-01,7.549e-01,1.907e-02
GIPR,4271,protein binding,GO:0005515,molecular function,7.0,318.0,9.970e-02,7.538e-02,1.319e-01,9.970e-02,7.538e-02,1.319e-01,6.719e-01,9.560e-03
GJA4,4278,,,,nan,nan,,,,,,,,
GNG11,4403,G protein-coupled receptor signaling pathway,GO:0007186,biological process,51.0,48.0,5.023e-02,3.109e-02,8.115e-02,3.036e-02,5.770e-03,1.597e-01,8.095e-01,3.960e-02
GNG11,4403,G-protein beta/gamma-subunit complex,GO:0031680,cellular component,51.0,2.0,4.810e-02,3.018e-02,7.665e-02,3.107e-02,1.490e-02,6.479e-02,8.123e-01,1.886e-02
GNG11,4403,heterotrimeric G-protein complex,GO:0005834,cellular component,51.0,3.0,4.898e-02,2.634e-02,9.108e-02,4.043e-02,1.575e-02,1.038e-01,7.826e-01,2.614e-02
GNG11,4403,G-protein beta-subunit binding,GO:0031681,molecular function,51.0,2.0,4.728e-02,2.861e-02,7.816e-02,2.645e-02,1.474e-02,4.745e-02,8.296e-01,1.485e-02
GP5,4443,,,,nan,nan,,,,,,,,
GPR4,4497,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,GO:0051482,biological process,6.0,4.0,5.614e-02,3.137e-02,1.005e-01,1.404e-02,7.842e-03,2.512e-02,8.895e-01,1.185e-02
GPR4,4497,positive regulation of Rho protein signal transduction,GO:0035025,biological process,6.0,6.0,8.579e-02,5.482e-02,1.342e-01,6.598e-02,3.984e-02,1.093e-01,7.259e-01,1.512e-02
GPR4,4497,integral component of plasma membrane,GO:0005887,cellular component,6.0,39.0,8.068e-02,6.254e-02,1.041e-01,5.663e-02,3.150e-02,1.018e-01,7.443e-01,1.723e-02
GPR4,4497,G protein-coupled receptor activity,GO:0004930,molecular function,6.0,47.0,8.579e-02,5.482e-02,1.342e-01,8.579e-02,5.482e-02,1.342e-01,6.921e-01,1.467e-02
GPR68,4519,cellular response to pH,GO:0071467,biological process,2.0,6.0,1.145e-01,3.823e-02,3.431e-01,1.145e-01,3.823e-02,3.431e-01,6.453e-01,4.249e-02
GPX1,4553,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0043154,biological process,25.0,8.0,1.240e-01,9.304e-02,1.653e-01,4.135e-02,2.030e-02,8.425e-02,7.808e-01,1.952e-02
GPX1,4553,hydrogen peroxide catabolic process,GO:0042744,biological process,25.0,6.0,1.255e-01,9.051e-02,1.741e-01,5.205e-02,1.948e-02,1.390e-01,7.529e-01,2.855e-02
GPX1,4553,glutathione metabolic process,GO:0006749,biological process,25.0,10.0,1.343e-01,9.529e-02,1.893e-01,6.110e-02,2.724e-02,1.370e-01,7.344e-01,2.452e-02
GPX1,4553,UV protection,GO:0009650,biological process,25.0,2.0,1.343e-01,9.529e-02,1.893e-01,6.952e-02,5.963e-02,8.106e-02,7.202e-01,4.636e-03
GPX1,4553,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,GO:1902042,biological process,25.0,4.0,1.374e-01,1.075e-01,1.757e-01,5.461e-02,1.573e-02,1.896e-01,7.454e-01,3.734e-02
GPX1,4553,"regulation of gene expression, epigenetic",GO:0040029,biological process,25.0,7.0,1.413e-01,1.037e-01,1.924e-01,7.408e-02,2.104e-02,2.609e-01,7.064e-01,4.020e-02
GPX1,4553,response to hydrogen peroxide,GO:0042542,biological process,25.0,7.0,1.486e-01,1.436e-01,1.538e-01,7.364e-02,3.870e-02,1.401e-01,7.114e-01,2.004e-02
GPX1,4553,response to selenium ion,GO:0010269,biological process,25.0,3.0,1.486e-01,1.436e-01,1.538e-01,7.679e-02,4.367e-02,1.350e-01,7.064e-01,1.739e-02
GPX1,4553,negative regulation of release of cytochrome c from mitochondria,GO:0090201,biological process,25.0,4.0,1.698e-01,7.986e-02,3.611e-01,1.143e-01,2.348e-02,5.563e-01,6.405e-01,5.430e-02
GPX1,4553,regulation of mammary gland epithelial cell proliferation,GO:0033599,biological process,25.0,6.0,1.755e-01,5.593e-02,5.509e-01,7.673e-02,5.832e-03,1.009e+00,6.794e-01,9.517e-02
GPX1,4553,regulation of proteasomal protein catabolic process,GO:0061136,biological process,25.0,8.0,1.789e-01,1.210e-01,2.643e-01,1.515e-01,8.496e-02,2.702e-01,6.054e-01,2.407e-02
GPX1,4553,heart contraction,GO:0060047,biological process,25.0,2.0,2.252e-01,2.202e-01,2.304e-01,2.173e-01,2.031e-01,2.323e-01,5.423e-01,3.076e-03
GPX1,4553,cell redox homeostasis,GO:0045454,biological process,25.0,3.0,2.496e-01,1.258e-01,4.952e-01,2.338e-01,1.019e-01,5.364e-01,5.227e-01,4.103e-02
GPX1,4553,mitochondrion,GO:0005739,cellular component,25.0,12.0,1.422e-01,9.066e-02,2.232e-01,8.732e-02,3.205e-02,2.379e-01,6.866e-01,3.213e-02
GPX1,4553,cytosol,GO:0005829,cellular component,25.0,50.0,1.442e-01,8.794e-02,2.366e-01,8.737e-02,3.811e-02,2.003e-01,6.877e-01,2.669e-02
GPX1,4553,cytoplasm,GO:0005737,cellular component,25.0,72.0,1.519e-01,8.517e-02,2.709e-01,1.040e-01,4.591e-02,2.354e-01,6.630e-01,2.804e-02
GPX1,4553,Lewy body,GO:0097413,cellular component,25.0,4.0,1.761e-01,1.176e-01,2.638e-01,1.410e-01,6.265e-02,3.175e-01,6.154e-01,3.170e-02
GPX1,4553,glutathione peroxidase activity,GO:0004602,molecular function,25.0,3.0,1.206e-01,8.413e-02,1.730e-01,1.254e-02,8.422e-03,1.867e-02,8.988e-01,6.895e-03
GPX1,4553,peroxidase activity,GO:0004601,molecular function,25.0,19.0,1.206e-01,8.413e-02,1.730e-01,1.634e-02,3.287e-03,8.118e-02,8.688e-01,3.609e-02
GPX1,4553,SH3 domain binding,GO:0017124,molecular function,25.0,6.0,1.255e-01,9.051e-02,1.741e-01,4.826e-02,1.746e-02,1.334e-01,7.618e-01,2.924e-02
GRASP,18707,,,,nan,nan,,,,,,,,
GRB14,4565,insulin receptor signaling pathway,GO:0008286,biological process,14.0,6.0,4.298e-02,1.265e-02,1.460e-01,1.783e-02,8.701e-03,3.655e-02,8.683e-01,1.680e-02
GRB14,4565,negative regulation of insulin receptor signaling pathway,GO:0046627,biological process,14.0,6.0,6.661e-02,1.994e-02,2.225e-01,6.661e-02,1.994e-02,2.225e-01,7.208e-01,3.743e-02
GRB14,4565,plasma membrane,GO:0005886,cellular component,14.0,67.0,4.011e-02,1.062e-02,1.515e-01,2.600e-02,7.569e-03,8.934e-02,8.296e-01,3.196e-02
GRB14,4565,intracellular membrane-bounded organelle,GO:0043231,cellular component,14.0,40.0,4.048e-02,1.088e-02,1.506e-01,2.876e-02,7.574e-03,1.092e-01,8.182e-01,3.451e-02
GRB14,4565,cytoplasm,GO:0005737,cellular component,14.0,72.0,4.048e-02,1.088e-02,1.506e-01,3.037e-02,5.929e-03,1.555e-01,8.107e-01,4.360e-02
GRB14,4565,receptor tyrosine kinase binding,GO:0030971,molecular function,14.0,5.0,4.011e-02,1.062e-02,1.515e-01,1.505e-02,8.411e-03,2.693e-02,8.839e-01,1.212e-02
GRB14,4565,identical protein binding,GO:0042802,molecular function,14.0,24.0,4.011e-02,1.062e-02,1.515e-01,1.649e-02,2.783e-03,9.769e-02,8.665e-01,4.052e-02
GRB14,4565,protein homodimerization activity,GO:0042803,molecular function,14.0,23.0,4.011e-02,1.062e-02,1.515e-01,2.416e-02,3.718e-03,1.570e-01,8.320e-01,4.749e-02
GRB14,4565,SH3/SH2 adaptor activity,GO:0005070,molecular function,14.0,3.0,4.298e-02,1.265e-02,1.460e-01,2.877e-02,1.043e-02,7.936e-02,8.196e-01,2.568e-02
GREM2,17655,,,,nan,nan,,,,,,,,
GRID2,4576,"synaptic transmission, glutamatergic",GO:0035249,biological process,16.0,2.0,3.155e-01,1.766e-01,5.635e-01,7.831e-02,4.355e-02,1.408e-01,7.036e-01,1.882e-02
GRID2,4576,positive regulation of long-term synaptic depression,GO:1900454,biological process,16.0,3.0,3.155e-01,1.766e-01,5.635e-01,1.176e-01,4.433e-02,3.117e-01,6.428e-01,3.746e-02
GRID2,4576,excitatory synapse assembly,GO:1904861,biological process,16.0,2.0,3.293e-01,1.623e-01,6.683e-01,1.542e-01,1.834e-02,1.297e+00,5.787e-01,8.561e-02
GRID2,4576,modulation of chemical synaptic transmission,GO:0050804,biological process,16.0,30.0,4.502e-01,2.280e-01,8.889e-01,4.043e-01,1.613e-01,1.014e+00,3.896e-01,6.100e-02
GRID2,4576,positive regulation of synapse assembly,GO:0051965,biological process,16.0,9.0,5.116e-01,3.698e-01,7.077e-01,4.981e-01,3.939e-01,6.300e-01,3.425e-01,1.831e-02
GRID2,4576,plasma membrane,GO:0005886,cellular component,16.0,67.0,3.155e-01,1.766e-01,5.635e-01,9.978e-02,6.035e-02,1.650e-01,6.708e-01,1.749e-02
GRID2,4576,postsynaptic membrane,GO:0045211,cellular component,16.0,3.0,3.155e-01,1.766e-01,5.635e-01,2.075e-01,8.848e-02,4.866e-01,5.470e-01,3.711e-02
GRID2,4576,postsynaptic density membrane,GO:0098839,cellular component,16.0,2.0,3.221e-01,1.811e-01,5.728e-01,2.236e-01,1.093e-01,4.572e-01,5.333e-01,3.470e-02
GRID2,4576,signaling receptor activity,GO:0038023,molecular function,16.0,28.0,3.155e-01,1.766e-01,5.635e-01,1.339e-01,6.027e-02,2.975e-01,6.241e-01,3.165e-02
GRID2,4576,ligand-gated ion channel activity,GO:0015276,molecular function,16.0,9.0,3.155e-01,1.766e-01,5.635e-01,1.695e-01,8.305e-02,3.460e-01,5.852e-01,2.902e-02
GRID2,4576,protein binding,GO:0005515,molecular function,16.0,318.0,3.180e-01,1.822e-01,5.549e-01,2.260e-01,1.582e-01,3.228e-01,5.341e-01,1.641e-02
GRID2,4576,glutamate receptor activity,GO:0008066,molecular function,16.0,4.0,3.180e-01,1.822e-01,5.549e-01,2.258e-01,1.332e-01,3.828e-01,5.332e-01,2.489e-02
GRID2,4576,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,GO:1904315,molecular function,16.0,4.0,3.211e-01,1.789e-01,5.763e-01,2.180e-01,1.046e-01,4.545e-01,5.382e-01,3.404e-02
GSC,4612,neural crest cell fate specification,GO:0014036,biological process,2.0,2.0,5.451e-01,4.771e-01,6.228e-01,5.451e-01,4.771e-01,6.228e-01,3.139e-01,1.079e-02
GSTT1,4641,glutathione metabolic process,GO:0006749,biological process,16.0,10.0,1.110e-01,1.038e-01,1.187e-01,1.110e-01,1.038e-01,1.187e-01,6.567e-01,2.389e-03
GSTT1,4641,cytosol,GO:0005829,cellular component,16.0,50.0,2.482e-02,1.354e-02,4.550e-02,1.247e-02,4.367e-03,3.561e-02,8.943e-01,1.733e-02
GSTT1,4641,cytoplasm,GO:0005737,cellular component,16.0,72.0,2.482e-02,1.354e-02,4.550e-02,1.349e-02,5.456e-03,3.336e-02,8.900e-01,1.769e-02
GSTT1,4641,extracellular exosome,GO:0070062,cellular component,16.0,39.0,2.482e-02,1.354e-02,4.550e-02,1.500e-02,7.102e-03,3.169e-02,8.830e-01,1.597e-02
GSTT1,4641,protein binding,GO:0005515,molecular function,16.0,318.0,2.482e-02,1.354e-02,4.550e-02,8.443e-03,3.607e-03,1.977e-02,9.210e-01,1.101e-02
GSTT1,4641,glutathione peroxidase activity,GO:0004602,molecular function,16.0,3.0,2.490e-02,1.359e-02,4.560e-02,1.698e-02,8.079e-03,3.567e-02,8.720e-01,1.593e-02
GSTT1,4641,glutathione transferase activity,GO:0004364,molecular function,16.0,2.0,4.392e-02,1.506e-02,1.281e-01,3.765e-02,1.290e-02,1.098e-01,7.905e-01,2.800e-02
GSTT2,4642,,,,nan,nan,,,,,,,,
GUCA2B,4683,,,,nan,nan,,,,,,,,
GZMA,4708,,,,nan,nan,,,,,,,,
